"","X","imdb_score","movie_id","release_year","movie_title_length","aspect_ratio","colour_film","genres_length","distributor_length","actor1_length","is_Miramax","is_Nov","is_Dec","movie_id.1","comput","campus","holiday","riot","terror","escap","wish","love","movie_id","action","adventure","scifi","thriller","western","sport","horror","drama","war","crime","documentary","biography","fantasy","comedy","family"
"652",652,6.1,3583,1998,12,1.85,"Black and White",12,20,12,0,1,0,3583,0,0,0,0,0,0,0,0,3583,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"653",653,7.4,3585,1980,10,1.85,"Color",12,14,11,0,0,0,3585,0,0,0,0,0,0,0,0,3585,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"654",654,7.1,3589,1993,5,1.85,"Color",34,20,15,0,0,0,3589,0,0,0,0,0,0,0,0,3589,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"655",655,6.5,3597,2006,41,1.85,"Color",23,12,17,0,0,0,3597,0,0,0,0,0,0,0,0,3597,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"656",656,7.2,3598,2004,37,1.85,"Color",6,23,13,0,0,0,3598,0,0,0,0,0,0,0,0,3598,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"657",657,5.1,3601,1989,25,1.33,"Color",27,19,13,0,0,0,3601,0,0,0,0,0,0,0,0,3601,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"658",658,6.2,3602,2010,6,2.35,"Color",21,11,11,0,0,0,3602,0,0,0,0,0,0,0,0,3602,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"659",659,7.1,3612,2009,8,2.35,"Color",14,16,15,0,0,1,3612,0,0,0,0,0,0,0,0,3612,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"660",660,7.4,3613,2007,19,2.35,"Color",29,29,12,0,0,0,3613,0,0,0,0,0,0,0,1,3613,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
"661",661,7.5,3618,2002,11,2.35,"Color",28,7,14,0,0,1,3618,0,0,0,0,0,0,0,0,3618,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"662",662,5.4,3624,2002,19,2.35,"Color",20,12,18,0,0,0,3624,0,0,0,0,0,0,0,0,3624,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"663",663,6.9,3639,1989,32,2.35,"Color",29,14,12,0,0,0,3639,0,0,0,0,0,0,0,0,3639,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"664",664,7.8,3640,1987,8,1.85,"Color",20,21,11,0,0,0,3640,0,0,0,0,0,0,0,0,3640,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"665",665,6.1,3643,2004,21,2.35,"Color",31,21,12,0,0,1,3643,0,0,0,0,0,0,0,0,3643,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"666",666,8.2,3649,1940,18,1.37,"Color",25,25,15,0,0,0,3649,0,0,0,0,0,0,0,0,3649,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"667",667,4.3,3654,1994,18,1.85,"Color",20,16,11,0,0,0,3654,0,0,0,0,0,0,0,0,3654,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"668",668,8.1,3663,1983,17,1.85,"Color",13,28,9,0,1,0,3663,0,0,0,0,0,0,0,0,3663,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"669",669,5.5,3667,1986,29,1.85,"Color",13,24,12,0,0,0,3667,0,0,0,0,0,0,0,0,3667,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"670",670,7,3669,1985,9,2.35,"Color",30,12,17,0,0,0,3669,0,0,0,0,0,1,0,0,3669,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
"671",671,5.3,3693,2013,15,2.35,"Color",11,29,12,0,0,0,3693,0,0,0,0,0,0,0,0,3693,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"672",672,6.6,3698,1995,7,2.35,"Color",28,12,16,0,0,0,3698,0,0,0,0,0,0,0,0,3698,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"673",673,4.5,3705,1989,48,1.85,"Color",16,18,11,0,0,0,3705,0,0,0,0,0,0,0,0,3705,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"674",674,5.8,3706,2015,10,2.35,"Color",35,20,12,0,0,0,3706,0,0,0,0,0,0,0,0,3706,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"675",675,5.5,3713,2007,19,2.35,"Color",28,25,16,0,0,0,3713,0,0,0,0,0,0,0,1,3713,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"676",676,6.4,3715,2016,13,1.85,"Color",14,18,18,0,0,0,3715,0,0,0,0,0,0,0,0,3715,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"677",677,6.9,3719,2002,14,1.85,"Color",13,22,13,0,0,0,3719,0,0,0,0,0,0,0,0,3719,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"678",678,6.6,3724,1999,13,1.85,"Color",28,20,12,0,0,0,3724,0,0,0,0,0,0,0,0,3724,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"679",679,6.3,3725,2008,16,2.35,"Color",9,22,15,0,0,1,3725,0,0,0,0,0,0,0,0,3725,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"680",680,8.1,3726,2001,13,1.85,"Color",14,35,15,0,0,0,3726,0,0,0,0,0,0,0,0,3726,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"681",681,7.6,3745,2014,13,2.35,"Color",35,19,13,0,0,0,3745,0,0,0,0,0,0,0,0,3745,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
"682",682,6.9,3752,2002,31,2.35,"Color",20,28,11,1,0,0,3752,0,0,0,0,0,0,0,1,3752,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"683",683,6.7,3753,2009,12,2.35,"Color",20,35,13,0,0,0,3753,0,0,0,0,0,0,0,0,3753,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"684",684,7.3,3756,2012,30,2.35,"Color",12,24,13,0,0,0,3756,0,0,0,0,0,0,0,0,3756,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"685",685,6.7,3771,2013,20,2.35,"Color",12,18,16,0,1,0,3771,0,0,0,0,0,0,0,0,3771,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"686",686,7.7,3774,1999,14,1.85,"Color",27,16,24,0,0,0,3774,0,0,0,0,0,0,0,0,3774,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"687",687,6.4,3782,1996,10,2.35,"Color",28,20,13,0,0,0,3782,0,0,0,0,0,0,0,0,3782,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"688",688,6.5,3785,2013,13,2.35,"Color",27,9,14,0,0,0,3785,0,0,0,0,0,0,0,0,3785,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"689",689,6.4,3788,2012,8,1.85,"Color",16,24,12,0,1,0,3788,0,0,0,0,0,0,0,0,3788,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"690",690,7,3793,2005,4,2.35,"Color",21,29,14,0,1,0,3793,0,0,0,0,0,0,0,0,3793,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"691",691,6.1,3795,2008,10,2.35,"Color",12,35,16,0,0,0,3795,0,0,0,0,0,0,0,0,3795,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"692",692,7.4,3798,2002,18,2.35,"Color",13,12,13,0,0,0,3798,0,0,0,0,0,0,0,1,3798,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"693",693,7.6,3802,2009,4,1.85,"Color",23,14,12,0,0,0,3802,0,0,0,0,0,0,0,0,3802,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"694",694,8.7,3803,1990,10,1.85,"Color",21,12,14,0,0,0,3803,0,0,0,0,0,0,0,0,3803,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"695",695,6.5,3816,2006,5,1.66,"Color",12,14,15,0,0,0,3816,0,0,0,0,0,0,0,0,3816,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"696",696,7,3819,2006,16,2.35,"Color",15,11,13,0,0,0,3819,0,0,0,0,0,0,0,0,3819,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"697",697,6.8,3822,1987,8,1.85,"Color",21,29,12,0,0,0,3822,0,0,0,0,0,0,0,0,3822,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"698",698,8,3829,2002,21,1.85,"Black and White",23,25,13,0,1,0,3829,0,0,0,0,0,0,0,0,3829,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"699",699,6.1,3830,2007,10,2.35,"Color",15,23,9,0,0,0,3830,1,0,0,0,0,0,0,0,3830,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"700",700,5.8,3831,2011,21,1.85,"Color",6,18,14,0,0,0,3831,0,0,0,0,0,0,0,0,3831,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"701",701,8.3,3835,1998,17,1.85,"Color",5,7,14,0,0,0,3835,0,0,0,0,0,0,0,0,3835,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"702",702,7.8,3840,2003,19,1.85,"Color",5,14,18,0,0,0,3840,0,0,0,0,0,0,0,0,3840,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"703",703,7.7,3855,2011,5,1.85,"Color",20,9,20,0,0,0,3855,0,0,0,0,0,0,0,0,3855,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"704",704,6.6,3861,2015,14,2.35,"Color",5,9,13,0,0,0,3861,0,0,0,0,0,0,0,0,3861,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"705",705,6.4,3863,2001,8,1.85,"Black and White",28,29,8,0,0,0,3863,0,0,0,0,0,0,0,0,3863,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
"706",706,7.5,3870,1983,14,1.85,"Color",6,18,10,0,0,0,3870,0,0,0,0,0,0,0,0,3870,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"707",707,5,3873,2008,13,1.85,"Color",15,21,15,0,0,0,3873,0,0,0,0,0,0,0,0,3873,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"708",708,6.3,3877,1996,11,1.85,"Color",26,18,13,0,0,0,3877,0,0,0,0,0,0,0,0,3877,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"709",709,7.5,3888,1992,15,1.85,"Color",12,21,11,0,0,0,3888,0,0,0,0,0,0,0,0,3888,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"710",710,9,3889,1974,22,1.85,"Color",11,18,14,0,0,1,3889,0,0,0,0,0,0,0,0,3889,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"711",711,5.7,3894,2014,14,2.35,"Color",20,19,12,0,0,0,3894,0,0,0,0,0,0,0,0,3894,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"712",712,6,3895,1991,55,1.85,"Color",37,15,10,0,0,0,3895,0,0,0,0,0,0,0,0,3895,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"713",713,6.5,3900,1998,11,2.35,"Color",28,20,11,0,0,0,3900,0,0,0,0,0,0,0,0,3900,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"714",714,7.2,3903,1995,8,1.85,"Color",14,21,12,0,0,0,3903,0,0,0,0,0,0,0,0,3903,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"715",715,6.9,3912,2000,12,1.85,"Color",12,7,14,0,0,0,3912,0,0,0,0,0,0,0,0,3912,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"716",716,5.2,3914,2008,8,2.35,"Color",21,20,15,0,1,0,3914,0,0,0,0,0,0,0,1,3914,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"717",717,6.3,3922,2004,14,1.85,"Color",29,7,13,1,0,0,3922,0,0,0,0,0,0,0,0,3922,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"718",718,5.7,3929,2013,9,2.35,"Color",20,14,8,0,0,0,3929,0,0,0,0,0,0,0,0,3929,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"719",719,8.9,3933,1967,30,2.35,"Color",7,14,14,0,0,1,3933,0,0,0,0,0,0,0,0,3933,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"720",720,6.7,3935,1999,12,1.85,"Color",12,12,14,0,0,0,3935,0,0,0,0,0,0,0,0,3935,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"721",721,7.1,3953,2013,19,2.35,"Color",20,12,16,0,0,0,3953,0,0,0,0,0,0,0,0,3953,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"722",722,6.9,3960,1986,22,1.85,"Color",28,12,11,0,0,1,3960,0,0,0,0,0,0,0,0,3960,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"723",723,6.2,3982,1995,16,1.85,"Color",20,27,15,0,0,0,3982,0,0,0,0,0,0,0,1,3982,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"724",724,7.5,3989,2015,5,2.35,"Color",23,18,13,0,0,0,3989,0,0,0,0,0,0,0,0,3989,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"725",725,6.9,3990,1999,18,1.85,"Color",16,22,11,0,0,0,3990,0,0,0,0,0,0,0,0,3990,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
"726",726,6.2,4002,1988,12,1.85,"Color",20,26,13,0,0,0,4002,0,0,0,0,0,0,0,0,4002,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"727",727,6.5,4003,2010,11,2.35,"Color",29,21,12,0,0,0,4003,0,0,0,0,0,0,0,0,4003,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"728",728,8,4004,1997,11,1.85,"Color",5,7,13,1,0,0,4004,0,0,0,0,0,0,0,0,4004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"729",729,7.5,4010,2015,8,2.35,"Color",11,21,15,0,0,0,4010,0,0,0,0,0,0,0,0,4010,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"730",730,7.1,4014,2009,10,2.35,"Color",20,14,16,0,0,0,4014,0,0,0,0,0,0,0,1,4014,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"731",731,8.1,4016,2014,18,2.35,"Color",28,29,20,0,0,1,4016,0,0,0,0,0,0,0,0,4016,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
"732",732,6.6,4022,2008,41,1.85,"Color",16,12,14,0,0,0,4022,0,0,0,0,0,1,0,0,4022,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"733",733,5.3,4025,2007,14,2.35,"Color",14,12,14,0,0,0,4025,0,0,0,0,0,0,0,0,4025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"734",734,6.4,4026,1994,34,1.85,"Color",12,18,14,0,0,0,4026,0,0,0,0,1,0,0,0,4026,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"735",735,6.9,4028,2015,10,2.35,"Color",14,11,12,0,0,0,4028,0,0,0,0,0,0,0,0,4028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"736",736,7.6,4036,2013,9,1.85,"Color",15,21,12,0,1,0,4036,0,0,0,0,0,0,0,1,4036,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"737",737,5.3,4039,1986,25,2.35,"Color",23,12,16,0,0,0,4039,0,0,0,0,0,0,0,0,4039,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"738",738,7.1,4041,1996,15,1.85,"Black and White",28,15,12,0,0,0,4041,0,0,0,0,0,0,0,0,4041,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
"739",739,8.9,4048,1994,16,1.85,"Black and White",23,18,11,0,0,0,4048,0,0,0,0,0,0,1,0,4048,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"740",740,7,4053,1998,30,2.35,"Color",20,21,15,0,0,0,4053,0,0,0,0,0,0,0,0,4053,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"741",741,6.4,4055,2010,20,1.85,"Color",13,23,17,0,0,0,4055,0,0,0,0,0,0,0,0,4055,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"742",742,6.5,4061,1988,12,1.85,"Color",14,14,15,0,1,0,4061,0,0,0,0,0,0,0,0,4061,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"743",743,7.4,4062,2006,14,2.35,"Color",27,15,11,0,0,0,4062,0,0,0,0,0,0,0,0,4062,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"744",744,6.6,4063,2016,20,2.35,"Color",19,12,14,0,0,0,4063,0,0,0,0,0,0,0,0,4063,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"745",745,6.6,4065,1995,8,1.85,"Color",21,12,12,0,0,0,4065,0,0,0,0,0,0,0,0,4065,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"746",746,8.4,4070,1980,11,1.37,"Color",12,12,16,0,0,0,4070,0,0,0,0,0,0,0,0,4070,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"747",747,8.5,4072,1979,14,2.35,"Color",9,14,13,0,0,0,4072,0,0,0,0,0,0,0,0,4072,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"748",748,6.4,4080,2013,14,2.35,"Color",21,9,12,0,0,0,4080,0,0,0,0,0,1,0,0,4080,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"749",749,7.1,4082,2011,11,1.85,"Color",24,15,12,0,0,0,4082,0,0,0,0,0,0,0,0,4082,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"750",750,8.3,4111,1980,11,1.85,"Black and White",21,14,14,0,0,1,4111,0,0,0,0,0,0,0,0,4111,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"751",751,7.2,4117,2003,14,2.35,"Color",20,22,22,0,0,0,4117,0,0,0,0,0,0,0,0,4117,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"752",752,6.5,4118,2000,16,1.85,"Color",12,12,12,0,0,0,4118,0,0,0,0,0,0,0,0,4118,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"753",753,7.3,4145,2000,14,1.85,"Color",5,18,12,0,0,0,4145,0,0,0,0,0,0,0,0,4145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"754",754,7.4,4147,2005,23,1.85,"Color",12,20,15,0,0,1,4147,0,0,0,0,0,0,0,0,4147,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"755",755,7.8,4148,1996,6,2.2,"Color",5,12,14,0,0,0,4148,0,0,0,0,0,0,0,0,4148,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"756",756,6.1,4167,2004,14,1.85,"Color",22,29,15,0,0,0,4167,0,0,0,0,0,0,1,0,4167,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"757",757,5.6,4187,2013,13,2.35,"Color",14,21,17,0,0,0,4187,0,0,0,0,0,0,0,0,4187,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"758",758,6.5,4198,2013,6,2.35,"Color",21,10,14,0,0,0,4198,0,0,0,0,0,0,0,0,4198,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"759",759,7.3,4214,2009,8,1.85,"Color",5,13,8,0,1,0,4214,0,0,0,0,0,0,0,0,4214,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"760",760,8.6,4217,1995,5,2.35,"Color",28,15,14,0,0,0,4217,0,0,0,0,0,0,0,0,4217,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"761",761,7.2,4227,2010,13,1.85,"Color",5,16,17,0,0,0,4227,0,0,0,0,0,0,0,0,4227,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"762",762,7.5,4241,2003,22,2.35,"Color",20,10,12,0,0,0,4241,0,0,0,0,0,0,0,0,4241,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"763",763,6.6,4251,1999,14,1.85,"Color",5,27,13,0,0,0,4251,0,0,0,0,0,0,0,0,4251,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"764",764,6.1,4263,1994,15,1.85,"Color",12,20,13,0,0,0,4263,0,0,0,0,0,0,0,0,4263,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"765",765,5,4271,2013,18,1.85,"Color",11,11,11,0,0,0,4271,0,0,0,0,0,0,0,0,4271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"766",766,6.5,4278,2010,22,1.85,"Color",5,43,13,0,0,0,4278,0,0,0,0,0,0,0,0,4278,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"767",767,7.3,4284,2003,8,2.35,"Color",16,29,11,0,0,0,4284,0,0,0,0,0,0,0,0,4284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"768",768,6.4,4295,1987,20,2.35,"Color",28,18,14,0,0,0,4295,0,0,0,0,0,0,0,0,4295,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"769",769,6.3,4305,1976,22,2.35,"Color",27,24,13,0,0,0,4305,0,0,0,0,0,0,0,0,4305,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"770",770,5.1,4313,2002,33,1.85,"Color",37,15,13,0,0,0,4313,0,0,0,0,0,0,0,0,4313,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"771",771,6.6,4315,1995,21,1.85,"Color",20,18,17,0,1,0,4315,0,0,0,0,0,0,0,0,4315,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"772",772,6.2,4316,1990,10,1.37,"Color",20,21,12,0,1,0,4316,0,0,0,0,0,0,0,0,4316,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"773",773,6.9,4321,2015,9,1.66,"Color",7,12,18,0,0,0,4321,0,0,0,0,0,0,0,0,4321,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"774",774,5.4,4329,2001,13,1.85,"Color",14,18,16,0,0,0,4329,0,0,0,0,0,0,0,0,4329,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"775",775,7.1,4333,2003,31,2.35,"Color",45,7,10,1,0,0,4333,0,0,0,0,0,0,0,0,4333,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
"776",776,6,4334,1996,12,2.35,"Color",21,21,12,0,0,0,4334,0,0,0,0,0,0,0,0,4334,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"777",777,7.2,4338,2007,8,1.85,"Color",6,25,10,0,1,0,4338,0,0,0,0,0,0,0,0,4338,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"778",778,6.5,4347,1999,20,2.35,"Color",19,18,12,0,0,0,4347,0,0,0,0,0,0,0,0,4347,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"779",779,7.4,4352,2001,11,1.85,"Color",12,14,18,0,0,0,4352,0,0,0,0,0,0,0,0,4352,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"780",780,5.1,4365,2002,9,1.85,"Color",27,21,11,0,0,0,4365,0,0,0,0,0,0,0,0,4365,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
"781",781,4.7,4377,2006,5,2.35,"Color",28,15,15,0,0,0,4377,1,0,0,0,0,0,0,0,4377,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
"782",782,6,4378,2008,19,2.35,"Color",31,8,20,0,0,0,4378,0,0,0,0,0,0,0,0,4378,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
"783",783,7.9,4381,1984,15,1.85,"Color",23,12,12,0,0,0,4381,0,0,0,0,0,0,0,0,4381,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"784",784,6.5,4391,2013,9,2.35,"Color",27,20,13,0,1,0,4391,0,0,0,0,0,0,0,0,4391,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"785",785,5.2,4392,2001,19,2.35,"Color",14,33,19,0,0,0,4392,0,0,0,0,0,0,0,0,4392,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"786",786,5.6,4434,1996,9,2.35,"Color",14,29,20,0,0,0,4434,0,0,0,0,0,0,0,0,4434,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"787",787,7.2,4436,2010,15,2.35,"Color",20,24,15,0,0,0,4436,0,0,0,0,0,0,0,1,4436,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"788",788,7.5,4440,1984,25,1.85,"Color",6,15,11,0,1,0,4440,0,0,0,0,0,0,0,0,4440,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"789",789,7.2,4450,2010,11,1.85,"Color",13,20,16,0,0,0,4450,0,0,0,0,0,0,0,0,4450,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"790",790,2.7,4455,2006,10,1.85,"Color",14,21,15,0,0,0,4455,0,0,0,0,0,0,0,0,4455,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"791",791,6.3,4457,1979,9,2.35,"Color",32,14,16,0,0,0,4457,0,0,0,0,0,0,0,0,4457,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"792",792,4.4,4458,2002,7,1.85,"Color",29,15,12,0,0,0,4458,0,0,0,0,0,0,0,0,4458,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"793",793,8,4460,1975,4,2.35,"Color",24,18,12,0,0,0,4460,0,0,0,0,0,0,0,0,4460,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"794",794,7,4465,2008,16,1.85,"Color",20,34,17,0,0,0,4465,0,0,0,0,0,0,0,0,4465,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"795",795,7.8,4482,2009,12,2.35,"Color",6,12,14,0,0,0,4482,0,0,0,0,0,0,0,0,4482,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"796",796,7.2,4486,1993,20,2.35,"Color",13,29,16,0,0,0,4486,0,0,0,0,0,0,0,1,4486,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"797",797,5.5,4510,2005,23,2.35,"Color",20,9,12,0,0,0,4510,0,0,0,0,0,0,0,0,4510,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
"798",798,6,4512,2010,4,1.85,"Color",21,21,15,0,0,0,4512,0,0,0,0,0,0,0,0,4512,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"799",799,7.8,4524,1993,12,1.85,"Color",45,12,13,0,0,0,4524,0,0,0,0,0,0,0,0,4524,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
"800",800,5.5,4539,2000,21,1.37,"Color",14,35,15,0,0,1,4539,0,0,0,0,0,0,0,0,4539,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"801",801,6.4,4545,2008,10,2.35,"Color",22,18,13,0,0,0,4545,0,0,0,0,0,0,0,0,4545,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"802",802,7.3,4551,1988,3,1.85,"Color",35,21,9,0,0,0,4551,0,0,0,0,0,0,1,0,4551,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
"803",803,6.7,4555,2013,15,2.35,"Color",14,29,14,0,0,0,4555,0,0,0,0,0,0,0,0,4555,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"804",804,5.6,4559,2006,16,1.85,"Color",20,29,10,0,0,0,4559,0,0,0,0,0,0,0,0,4559,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"805",805,7.5,4569,1993,17,1.85,"Color",20,15,18,0,0,0,4569,0,0,0,0,0,1,0,0,4569,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"806",806,6.1,4573,2016,24,2.35,"Color",29,18,12,0,0,0,4573,0,0,0,0,0,0,0,0,4573,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
