"imdb_score","release_year","movie_title_length","aspect_ratio","colour_film","genres_length","distributor_length","actor1_length","is_Miramax","is_Nov","is_Dec","comput","campus","holiday","riot","terror","escap","wish","love","dummy_R","dummy_PG.13","dummy_Approved","dummy_TV.G","dummy_TV.14","action","adventure","scifi","thriller","western","sport","horror","drama","war","crime","documentary","biography","fantasy","comedy","family","movie_budget","duration","nb_news_articles","movie_meter_IMDBpro","nb_faces","actor3_star_meter"
4.9,2011,16,2.35,"Color",39,20,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,35000000,103,897,2542,1,5887
6.3,1999,17,1.85,"Color",12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3000000,108,20,4644,0,19199
7.1,2005,16,1.85,"Color",21,33,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,30000000,89,1088,5955,0,52310
7.3,2002,16,2.35,"Color",29,29,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7000000,100,2,48369,0,7361
6.2,2006,14,2.35,"Color",20,16,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,25000000,107,300,5149,0,1659
6.3,2002,10,1.85,"Color",12,50,19,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,25000000,95,453,3916,0,8703
7.7,1992,9,1.85,"Color",31,12,17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1000000,99,3,46838,2,17952
7.1,2004,25,2.35,"Color",5,10,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12000000,102,388,6281,0,3346
7.2,1993,16,1.85,"Color",13,13,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,33000000,202,491,4107,0,48598
6.3,1989,12,2.35,"Color",28,12,18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30000000,120,1223,1651,0,89538
6.9,1998,11,1.85,"Color",11,35,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,800000,114,10,38252,1,2948
7,2014,18,2.39,"Color",21,35,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,55000000,97,7,5880,1,4796
5.3,2016,8,1.85,"Color",6,18,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,25000000,136,139,8531,0,779
8.8,1994,12,2.35,"Black and White",12,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,25000000,124,606,8238,0,14708
8.5,1979,5,2.35,"Color",13,21,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29000000,99,558,2466,1,5661
6,2001,16,1.85,"Color",14,30,13,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,55000000,142,2844,455,0,115100
2.5,1999,13,1.85,"Color",26,16,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11000000,116,9318,622,0,8568
5.8,2009,5,1.85,"Color",22,9,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35000000,94,11,12763,2,498
6.9,1998,11,1.85,"Color",19,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,18000000,97,51,11006,2,12386
5.6,1996,14,1.85,"Color",28,21,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,50000000,95,957,3539,1,1794
6.7,1984,14,1.85,"Color",6,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,30000000,114,26,8741,2,6762
5.4,2014,9,2.35,"Color",14,12,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,50000000,107,45,8252,1,9751
6.7,2016,16,2.35,"Color",31,24,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4500000,96,794,2151,0,8419
6.2,2014,10,2.35,"Color",27,18,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6500000,99,820,1360,0,5987
6.2,2009,7,2.35,"Color",29,20,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,18000000,112,816,4468,0,3544
5.5,1999,9,1.85,"Color",22,23,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25000000,99,1141,5323,1,2496
5.6,2000,8,1.85,"Color",12,20,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,50000000,121,1044,3730,0,16425
7,1990,5,1.85,"Color",30,18,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,30000000,100,112,14652,0,10551
4.3,2013,8,1.85,"Color",6,32,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23000000,88,7,21782,4,6283
6,1999,13,2.35,"Color",35,15,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,22000000,127,1179,2604,0,14950
5.9,2004,16,1.85,"Color",14,18,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6000000,94,1190,2362,10,1758
6.6,2005,37,2.35,"Color",27,12,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,30000000,110,8,22999,2,21725
6.6,1992,30,1.85,"Color",23,21,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42000000,90,243,3222,1,1958
6.5,1944,14,1.37,"Color",14,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,25000000,119,340,2572,0,5938
6.9,1993,14,2.35,"Color",27,21,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18000000,120,154,2706,2,6570
5.6,2007,22,1.85,"Color",12,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2361000,101,25,38364,2,15896
8.3,2004,37,1.85,"Color",28,14,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,25000000,125,719,2836,5,3140
8.2,2006,14,2.35,"Color",21,12,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15000000,113,16,10924,8,16558
5.2,1978,7,1.85,"Color",38,18,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,20000000,108,1986,876,1,4548
6.6,1999,19,2.35,"Color",27,15,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,54000000,132,1843,1296,1,5006
7,1986,6,2.35,"Color",38,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,24000000,118,271,6987,0,21317
6.5,2014,13,1.85,"Color",6,21,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,35000000,112,158,4996,0,4476
5.6,1997,31,2.35,"Color",23,29,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,30000000,132,371,1882,2,4254
5.4,2001,8,1.85,"Color",37,15,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17000000,104,244,4243,1,2821
7.9,2004,12,2.35,"Color",13,15,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17000000,99,668,3283,1,1247
6.1,2004,5,1.85,"Color",30,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,35000000,88,2061,3753,0,3785
6.2,2011,9,1.85,"Color",28,9,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29000000,123,1926,628,0,4361
7.3,2014,11,1.85,"Color",12,21,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,20000000,100,396,10472,1,3454
7.3,2013,15,2.35,"Color",11,14,17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4000000,88,2159,6606,0,2450
5.2,2012,4,1.85,"Color",20,14,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13000000,102,827,5797,3,3389
6.1,2015,12,1.85,"Color",13,18,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,40000000,138,6467,836,5,9
6.5,2014,11,2.35,"Color",20,20,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,30000000,93,306,7933,1,20688
6.8,2005,10,1.85,"Color",6,16,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50000000,96,223,2487,2,9692
4.5,1988,15,1.85,"Color",15,25,12,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10000000,97,5,29179,0,1947
3.3,2003,47,1.85,"Color",9,22,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3000000,94,160,2149,3,2418
7.8,2008,9,1.85,"Color",25,14,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10500000,98,53,6925,0,8666
5.5,2001,20,2.35,"Color",22,18,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,120,0,58344,1,94949
6.2,2005,8,2.35,"Color",30,20,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,30000000,123,2845,1155,1,4392
6.2,2006,7,1.85,"Color",14,9,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,53000000,89,62,16597,1,8483
7.4,2009,19,2.35,"Color",20,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,35000000,100,227,2210,3,4083
7.1,1999,11,2.35,"Color",33,12,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10000000,121,376,5371,0,2086
6.9,1997,9,2.35,"Color",35,18,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,50000000,118,1296,2024,0,5132
6.6,1954,12,2.55,"Color",13,21,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,48000000,114,1005,6229,1,3743
7.8,2014,22,1.85,"Color",13,17,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,36000000,93,55,6307,0,2097
6.8,2013,7,2.35,"Color",12,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5000000,139,26,21900,0,3959
6.8,1997,24,1.85,"Color",22,13,14,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12000000,133,2801,1458,0,2248
7.2,2009,14,1.85,"Color",14,10,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11000000,98,501,17344,4,10988
7.6,1987,10,1.85,"Color",6,14,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20000000,101,94,11685,0,3323671
6.8,2004,18,1.85,"Color",20,21,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15000000,92,633,8466,1,5065
6.1,1998,12,1.85,"Black and White",12,20,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16000000,88,108,14907,0,6849
7.4,1980,10,1.85,"Color",12,14,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,25000000,110,14,1405,2,17247
7.1,1993,5,1.85,"Color",34,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20000000,90,194,1520,0,8228
6.5,2006,41,1.85,"Color",23,12,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6000000,98,453,2201,3,4856
7.2,2004,37,1.85,"Color",6,23,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,32000000,120,131,3797,3,13587
5.1,1989,25,1.33,"Color",27,19,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16800000,122,53,11386,2,6575
6.2,2010,6,2.35,"Color",21,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26000000,98,3677,2736,5,296
7.1,2009,8,2.35,"Color",14,16,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2300000,96,16,20283,2,171431
7.4,2007,19,2.35,"Color",29,29,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,20000000,107,911,3039,5,98
7.5,2002,11,2.35,"Color",28,7,14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,26000000,105,25,3479,0,485
5.4,2002,19,2.35,"Color",20,12,18,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,45000000,133,746,4056,0,12574
6.9,1989,32,2.35,"Color",29,14,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,20000000,107,235,3508,2,3534
7.8,1987,8,1.85,"Color",20,21,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,30000000,99,81,7535,1,3915
6.1,2004,21,2.35,"Color",31,21,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,10000000,90,94,2189,6,6635
8.2,1940,18,1.37,"Color",25,25,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15000000,107,2280,390,1,1558
4.3,1994,18,1.85,"Color",20,16,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,45000000,113,117,8557,4,2168
8.1,1983,17,1.85,"Color",13,28,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3977000,226,1848,1485,1,63653
5.5,1986,29,1.85,"Color",13,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20000000,93,0,15591,0,4139
7,1985,9,2.35,"Color",30,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4000000,94,1052,5071,0,18571
5.3,2013,15,2.35,"Color",11,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4700000,101,243,3828,3,22786
6.6,1995,7,2.35,"Color",28,12,16,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,20000000,121,73,5043,2,16225
4.5,1989,48,1.85,"Color",16,18,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5000000,94,3946,1379,4,7637
5.8,2015,10,2.35,"Color",35,20,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,20000000,123,49,4808,0,4952
5.5,2007,19,2.35,"Color",28,25,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5000000,100,278,6479,0,2039568
6.4,2016,13,1.85,"Color",14,18,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,40000000,115,410,4014,0,9000
6.9,2002,14,1.85,"Color",13,22,13,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,15000000,98,66,15742,0,6391
6.6,1999,13,1.85,"Color",28,20,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22000000,106,140,2485,5,80
6.3,2008,16,2.35,"Color",9,22,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5600000,141,5,37736,6,1258
8.1,2001,13,1.85,"Color",14,35,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,22000000,142,100,7899,0,6313
7.6,2014,13,2.35,"Color",35,19,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10000000,106,93,20986,2,4025
6.9,2002,31,2.35,"Color",20,28,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2000000,115,505,4104,0,24935
6.7,2009,12,2.35,"Color",20,35,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,40000000,121,2158,1817,0,10243
7.3,2012,30,2.35,"Color",12,24,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15000000,97,188,11784,5,1635
6.7,2013,20,2.35,"Color",12,18,16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,40000000,108,2184,1678,1,2870
7.7,1999,14,1.85,"Color",27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10000000,124,1425,4973,3,1706
6.4,1996,10,2.35,"Color",28,20,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17000000,123,447,8756,5,2975
6.5,2013,13,2.35,"Color",27,9,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10000000,130,67,10453,3,156807
6.4,2012,8,1.85,"Color",16,24,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,32000000,123,82,5971,1,4688
7,2005,4,2.35,"Color",21,29,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,30000000,118,568,7471,2,36754
6.1,2008,10,2.35,"Color",12,35,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16900000,114,1350,4904,0,5944
7.4,2002,18,2.35,"Color",13,12,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40000000,135,790,4344,1,6913
7.6,2009,4,1.85,"Color",23,14,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,21000000,120,318,12381,1,4955
8.7,1990,10,1.85,"Color",21,12,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11000000,101,377,1721,1,3515
6.5,2006,5,1.66,"Color",12,14,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20000000,128,3730,3915,1,4439
7,2006,16,2.35,"Color",15,11,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,25000000,146,2286,530,3,6602
6.8,1987,8,1.85,"Color",21,29,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3000000,92,2,117412,0,7274
8,2002,21,1.85,"Black and White",23,25,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10000000,108,10,28216,3,49620
6.1,2007,10,2.35,"Color",15,23,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6500000,108,48,4359,1,10412
5.8,2011,21,1.85,"Color",6,18,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4000000,120,422,7103,2,27194
8.3,1998,17,1.85,"Color",5,7,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4000000,97,408,16508,0,7853
7.8,2003,19,1.85,"Color",5,14,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5000000,94,1719,10373,0,11108
7.7,2011,5,1.85,"Color",20,9,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10000000,126,2293,672,2,1452
6.6,2015,14,2.35,"Color",5,9,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4000000,101,1983,1415,0,59666
6.4,2001,8,1.85,"Black and White",28,29,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8000000,100,178,3727,2,8
7.5,1983,14,1.85,"Color",6,18,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9000000,121,190,12177,2,26086
5,2008,13,1.85,"Color",15,21,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,16000000,130,70,6923,2,14275
6.3,1996,11,1.85,"Color",26,18,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15000000,116,471,2534,2,6618
7.5,1992,15,1.85,"Color",12,21,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,48000000,91,836,4132,0,3416
9,1974,22,1.85,"Color",11,18,14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,19000000,116,7,28035,2,2705
5.7,2014,14,2.35,"Color",20,19,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11000000,120,299,2960,1,10915
6,1991,55,1.85,"Color",37,15,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13000000,220,295,882,1,1739
6.5,1998,11,2.35,"Color",28,20,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,18000000,94,208,13908,2,15366
7.2,1995,8,1.85,"Color",14,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,25000000,88,67,6398,0,10014
6.9,2000,12,1.85,"Color",12,7,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,20000000,115,22,2633,3,6464
5.2,2008,8,2.35,"Color",21,20,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6000000,123,618,5806,6,1954
6.3,2004,14,1.85,"Color",29,7,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1900000,96,236,13524,0,14763
5.7,2013,9,2.35,"Color",20,14,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,37000000,122,1503,631,1,54
